human_gene_id	mouse_gene_id	homology_type	homology_species	is_high_confidence	saluki_human_pc1	saluki_mouse_prior
ENSG00000012660	ENSMUSG00000032349	ortholog_one2one	homo_sapiens	1	2.09310462197111	1.44984268322372
ENSG00000012779	ENSMUSG00000025701	ortholog_one2one	homo_sapiens	1	9.65718595485984	1.71692881625744
ENSG00000012822	ENSMUSG00000023055	ortholog_one2one	homo_sapiens	1	7.9536810740624	4.56940541651506
ENSG00000012963	ENSMUSG00000041712	ortholog_one2one	homo_sapiens	1	1.70240264763032	-3.8732055785817
ENSG00000012983	ENSMUSG00000034761	ortholog_one2one	homo_sapiens	1	-0.994271414950126	-1.92475225931012
ENSG00000013016	ENSMUSG00000024065	ortholog_one2one	homo_sapiens	1	-0.127102302750005	0.305943304704673
ENSG00000013275	ENSMUSG00000030603	ortholog_one2one	homo_sapiens	1	5.39227251599255	2.71092518705077
ENSG00000013288	ENSMUSG00000029119	ortholog_one2one	homo_sapiens	1	7.25320612130466	6.88108093796351
ENSG00000013306	ENSMUSG00000018677	ortholog_one2one	homo_sapiens	1	14.8717564906976	6.6324651110063
ENSG00000013364	ENSMUSG00000030681	ortholog_one2one	homo_sapiens	1	4.73593465039604	6.38246054422098
ENSG00000013374	ENSMUSG00000028954	ortholog_one2one	homo_sapiens	1	3.53562205653779	0.538854863165274
ENSG00000013375	ENSMUSG00000056131	ortholog_one2one	homo_sapiens	1	1.06824152949659	1.89206035438435
ENSG00000013392	ENSMUSG00000032417	ortholog_one2one	homo_sapiens	1	-8.40878807033441	-4.80511826806772
ENSG00000013441	ENSMUSG00000026034	ortholog_one2one	homo_sapiens	1	-11.3828136755653	-10.2706541472138
ENSG00000013503	ENSMUSG00000034453	ortholog_one2one	homo_sapiens	1	-4.38672692959477	1.58208918752286
ENSG00000013523	ENSMUSG00000021257	ortholog_one2one	homo_sapiens	1	1.74154870896581	0.871995760869902
ENSG00000013561	ENSMUSG00000060450	ortholog_one2one	homo_sapiens	1	0.0127748621707956	1.23456676832246
ENSG00000013563	ENSMUSG00000019088	ortholog_one2one	homo_sapiens	1	6.98463908595715	4.69556245107124
ENSG00000013573	ENSMUSG00000035842	ortholog_one2one	homo_sapiens	1	1.54622375801473	0.177522250508604
ENSG00000013583	ENSMUSG00000042770	ortholog_one2one	homo_sapiens	1	2.57904411010549	5.62556100527268
ENSG00000013588	ENSMUSG00000046733	ortholog_one2one	homo_sapiens	1	-3.8979000843997	-7.191943076319
ENSG00000013725	ENSMUSG00000024670	ortholog_one2one	homo_sapiens	1	1.49797978676949	-3.55080101172164
ENSG00000013810	ENSMUSG00000037313	ortholog_one2one	homo_sapiens	0	0.897136868783201	1.19135644430477
ENSG00000014123	ENSMUSG00000040359	ortholog_one2one	homo_sapiens	1	-0.677024057649175	1.40480479773005
ENSG00000014138	ENSMUSG00000024833	ortholog_one2one	homo_sapiens	1	-0.260194707894799	-0.658112089125609
ENSG00000014164	ENSMUSG00000075600	ortholog_one2one	homo_sapiens	1	-3.43869232201749	-1.94961013938975
ENSG00000014216	ENSMUSG00000024942	ortholog_one2one	homo_sapiens	1	8.69448205986417	6.25472340521246
ENSG00000014641	ENSMUSG00000020321	ortholog_one2one	homo_sapiens	1	10.7889358676316	7.32827883739017
ENSG00000014824	ENSMUSG00000029221	ortholog_one2one	homo_sapiens	1	5.74897616956177	2.01265659362722
ENSG00000014914	ENSMUSG00000045934	ortholog_one2one	homo_sapiens	1	-1.26494335568068	3.99261225026146
ENSG00000014919	ENSMUSG00000040018	ortholog_one2one	homo_sapiens	1	5.38713155449481	0.416716339651909
ENSG00000015133	ENSMUSG00000021182	ortholog_one2one	homo_sapiens	1	-4.79013574900042	-1.50638049320437
ENSG00000015153	ENSMUSG00000022634	ortholog_one2one	homo_sapiens	1	-1.30690914461433	-0.727104810205671
ENSG00000015171	ENSMUSG00000021156	ortholog_one2one	homo_sapiens	1	0.0476926928799629	1.81506742079039
ENSG00000015285	ENSMUSG00000031165	ortholog_one2one	homo_sapiens	1	2.70453287816374	3.52418485777014
ENSG00000015475	ENSMUSG00000004446	ortholog_one2one	homo_sapiens	1	5.62958310154008	-3.09663897118236
ENSG00000015479	ENSMUSG00000037236	ortholog_one2one	homo_sapiens	1	5.16858784212498	2.69906696990634
ENSG00000015532	ENSMUSG00000020868	ortholog_one2one	homo_sapiens	1	-3.05196670775132	-1.59855138222942
ENSG00000015676	ENSMUSG00000053838	ortholog_one2one	homo_sapiens	1	0.996665511294335	2.49227264668319
ENSG00000016082	ENSMUSG00000042258	ortholog_one2one	homo_sapiens	1	-11.9026925984904	-4.55339886221362
ENSG00000016391	ENSMUSG00000015970	ortholog_one2one	homo_sapiens	1	-0.252849335883377	-0.900415632190937
ENSG00000016864	ENSMUSG00000021916	ortholog_one2one	homo_sapiens	1	1.08811689460436	1.97393232227867
ENSG00000017260	ENSMUSG00000032570	ortholog_one2one	homo_sapiens	1	4.69307019192209	3.33700536371214
ENSG00000017427	ENSMUSG00000020053	ortholog_one2one	homo_sapiens	1	5.06441822131151	4.90021356698991
ENSG00000017483	ENSMUSG00000031170	ortholog_one2one	homo_sapiens	1	7.08850032326458	0.41602004023464
ENSG00000017797	ENSMUSG00000024096	ortholog_one2one	homo_sapiens	1	2.74194154089405	2.38940118816157
ENSG00000018189	ENSMUSG00000029291	ortholog_one2one	homo_sapiens	1	2.25986207832469	-1.32961645757427
ENSG00000018236	ENSMUSG00000055022	ortholog_one2one	homo_sapiens	1	4.8093396342412	2.79975561601401
ENSG00000018280	ENSMUSG00000026177	ortholog_one2one	homo_sapiens	1	4.24009803799436	-0.045055830183501
ENSG00000018408	ENSMUSG00000027803	ortholog_one2one	homo_sapiens	1	-2.04946775428911	-0.238287071987838
ENSG00000018510	ENSMUSG00000042410	ortholog_one2one	homo_sapiens	1	2.13295612788683	1.04152827479474
ENSG00000018610	ENSMUSG00000006423	ortholog_one2one	homo_sapiens	1	1.46794717448511	2.68261869474072
ENSG00000018699	ENSMUSG00000024078	ortholog_one2one	homo_sapiens	1	0.585897163932864	2.90034633624798
ENSG00000019102	ENSMUSG00000001943	ortholog_one2one	homo_sapiens	1	-0.977554852741225	5.16188645317013
ENSG00000019144	ENSMUSG00000048537	ortholog_one2one	homo_sapiens	1	-0.479717587259847	-2.08692969253783
ENSG00000019169	ENSMUSG00000026390	ortholog_one2one	homo_sapiens	1	0.198253106902768	6.3656257882019
ENSG00000019485	ENSMUSG00000075028	ortholog_one2one	homo_sapiens	1	-4.99551475192765	-2.91623874005761
ENSG00000019549	ENSMUSG00000022676	ortholog_one2one	homo_sapiens	1	-13.0818550001888	-6.67914861023831
ENSG00000019582	ENSMUSG00000024610	ortholog_one2one	homo_sapiens	1	4.54834842090584	6.43089949699254
ENSG00000019995	ENSMUSG00000030967	ortholog_one2one	homo_sapiens	1	-6.37916626344396	-4.60961135177138
ENSG00000020129	ENSMUSG00000028833	ortholog_one2one	homo_sapiens	1	2.60380171553504	-1.18629913554444
ENSG00000020181	ENSMUSG00000031486	ortholog_one2one	homo_sapiens	1	1.77899484703559	2.57347378501241
ENSG00000020256	ENSMUSG00000027551	ortholog_one2one	homo_sapiens	1	-6.00002658253294	-3.84744810986664
ENSG00000020426	ENSMUSG00000021103	ortholog_one2one	homo_sapiens	1	0.0691805764951868	2.02072410670776
ENSG00000020577	ENSMUSG00000021838	ortholog_one2one	homo_sapiens	1	-3.71184081327231	-3.16681559515344
ENSG00000020633	ENSMUSG00000070691	ortholog_one2one	homo_sapiens	1	-4.40424252670102	-3.31675986429944
ENSG00000020922	ENSMUSG00000031928	ortholog_one2one	homo_sapiens	1	2.95587437840991	0.919545170299611
ENSG00000021574	ENSMUSG00000024068	ortholog_one2one	homo_sapiens	1	-0.889408850488077	-1.48420551487325
ENSG00000021645	ENSMUSG00000066392	ortholog_one2one	homo_sapiens	1	-1.52187839650205	-0.69124206269488
ENSG00000021762	ENSMUSG00000037606	ortholog_one2one	homo_sapiens	1	0.835616109211577	-0.808928309486159
ENSG00000021776	ENSMUSG00000040383	ortholog_one2one	homo_sapiens	1	0.555451593585127	0.222700132903294
ENSG00000021826	ENSMUSG00000025991	ortholog_one2one	homo_sapiens	1	8.1113725151196	1.58594836347743
ENSG00000022277	ENSMUSG00000027502	ortholog_one2one	homo_sapiens	1	5.92054402556514	1.85248989611691
ENSG00000022567	ENSMUSG00000079020	ortholog_one2one	homo_sapiens	1	-3.7444018299177	-2.52132873280526
ENSG00000022840	ENSMUSG00000041740	ortholog_one2one	homo_sapiens	1	3.97051264753983	4.59279802492851
ENSG00000022976	ENSMUSG00000021271	ortholog_one2one	homo_sapiens	1	-3.42004713254209	-4.66810958108534
ENSG00000023041	ENSMUSG00000024982	ortholog_one2one	homo_sapiens	1	0.434610093341801	-0.732249501028653
ENSG00000023171	ENSMUSG00000040111	ortholog_one2one	homo_sapiens	1	-5.69290984065907	-2.99477955633151
ENSG00000023191	ENSMUSG00000038650	ortholog_one2one	homo_sapiens	1	3.95411136034283	4.0296519475316
ENSG00000023228	ENSMUSG00000025968	ortholog_one2one	homo_sapiens	1	5.94774493021769	3.79780128944669
ENSG00000023287	ENSMUSG00000025907	ortholog_one2one	homo_sapiens	1	0.0962213434680118	-2.74358082878027
ENSG00000023318	ENSMUSG00000028343	ortholog_one2one	homo_sapiens	1	3.97985119853218	5.45622394248155
ENSG00000023330	ENSMUSG00000032786	ortholog_one2one	homo_sapiens	1	-2.27346965973417	-3.07819055290242
ENSG00000023445	ENSMUSG00000032000	ortholog_one2one	homo_sapiens	1	-4.71631664550264	-4.97732872944091
ENSG00000023516	ENSMUSG00000022016	ortholog_one2one	homo_sapiens	1	-0.368624409685072	-1.68053532394679
ENSG00000023608	ENSMUSG00000021113	ortholog_one2one	homo_sapiens	1	-4.25977199549888	-3.87475859819991
ENSG00000023697	ENSMUSG00000030225	ortholog_one2one	homo_sapiens	1	5.63447123717802	2.98383782146271
ENSG00000023734	ENSMUSG00000030224	ortholog_one2one	homo_sapiens	1	6.06239542226692	2.8699829397343
ENSG00000023892	ENSMUSG00000002257	ortholog_one2one	homo_sapiens	1	2.46771467955012	-1.18451634067103
ENSG00000023902	ENSMUSG00000015745	ortholog_one2one	homo_sapiens	1	-3.52691489582803	-3.03011536070097
ENSG00000023909	ENSMUSG00000028124	ortholog_one2one	homo_sapiens	1	-1.03822810563853	-0.386906061707309
ENSG00000024048	ENSMUSG00000023977	ortholog_one2one	homo_sapiens	1	-2.14379549165804	-2.58711213036427
ENSG00000024422	ENSMUSG00000074364	ortholog_one2one	homo_sapiens	1	4.0795117286926	3.1570509542365
ENSG00000024526	ENSMUSG00000028175	ortholog_one2one	homo_sapiens	1	-1.06433957356203	-3.20550953950085
ENSG00000024862	ENSMUSG00000059554	ortholog_one2one	homo_sapiens	1	2.58937762779977	2.48085770225367
ENSG00000025039	ENSMUSG00000028278	ortholog_one2one	homo_sapiens	1	0.174836972194757	2.64160315711939
ENSG00000025156	ENSMUSG00000019878	ortholog_one2one	homo_sapiens	1	-6.76203021191515	-5.70716625972552
ENSG00000025293	ENSMUSG00000038116	ortholog_one2one	homo_sapiens	1	-3.96486583843821	-4.93127709913194
ENSG00000025434	ENSMUSG00000002108	ortholog_one2one	homo_sapiens	1	2.69078336698338	0.379634626528062
ENSG00000025708	ENSMUSG00000022615	ortholog_one2one	homo_sapiens	1	1.64745814035951	-5.70475409813305
ENSG00000025770	ENSMUSG00000008690	ortholog_one2one	homo_sapiens	1	4.88152928219208	4.13292454836322
ENSG00000025772	ENSMUSG00000018322	ortholog_one2one	homo_sapiens	1	4.74407926695447	1.17421992681369
ENSG00000025796	ENSMUSG00000019802	ortholog_one2one	homo_sapiens	1	4.19806004244356	2.33805229015497
ENSG00000025800	ENSMUSG00000003731	ortholog_one2one	homo_sapiens	1	-1.34236140866084	0.496439214660019
ENSG00000026025	ENSMUSG00000026728	ortholog_one2one	homo_sapiens	1	6.57402866050063	3.65746082440939
ENSG00000026103	ENSMUSG00000024778	ortholog_one2one	homo_sapiens	0	-3.13039111135672	0.62867780588418
ENSG00000026508	ENSMUSG00000005087	ortholog_one2one	homo_sapiens	1	4.17902762516719	-0.909161813517778
ENSG00000026652	ENSMUSG00000023827	ortholog_one2one	homo_sapiens	1	-1.26507168787681	-1.13915361405934
ENSG00000027001	ENSMUSG00000021993	ortholog_one2one	homo_sapiens	1	7.06196390621217	6.74292124216019
ENSG00000027075	ENSMUSG00000021108	ortholog_one2one	homo_sapiens	1	-3.35852362363732	-3.74453353589536
ENSG00000027697	ENSMUSG00000020009	ortholog_one2one	homo_sapiens	1	-2.94148171734273	-2.94184463876476
ENSG00000027847	ENSMUSG00000021504	ortholog_one2one	homo_sapiens	1	2.95477765940268	-2.35190766515983
ENSG00000027869	ENSMUSG00000028071	ortholog_one2one	homo_sapiens	1	0.628740531854874	1.61970246883436
ENSG00000028116	ENSMUSG00000064090	ortholog_one2one	homo_sapiens	1	0.201313906766968	-2.61630882174795
ENSG00000028137	ENSMUSG00000028599	ortholog_one2one	homo_sapiens	1	-1.28840095857217	-5.58544556713048
ENSG00000028203	ENSMUSG00000036099	ortholog_one2one	homo_sapiens	1	0.229647389072176	-1.88028141973078
ENSG00000028277	ENSMUSG00000008496	ortholog_one2one	homo_sapiens	1	-0.106813098487482	1.06571688854938
ENSG00000028310	ENSMUSG00000057649	ortholog_one2one	homo_sapiens	1	-0.243860594835857	3.88021476226382
ENSG00000028528	ENSMUSG00000032382	ortholog_one2one	homo_sapiens	1	3.20856030739622	2.53242911351938
ENSG00000028839	ENSMUSG00000071359	ortholog_one2one	homo_sapiens	1	-5.38576006806188	-4.03559027244813
ENSG00000029153	ENSMUSG00000040187	ortholog_one2one	homo_sapiens	1	1.67480185996051	-1.79475126989087
ENSG00000029363	ENSMUSG00000037608	ortholog_one2one	homo_sapiens	1	0.720657192214807	-0.393918312208188
ENSG00000029364	ENSMUSG00000048833	ortholog_one2one	homo_sapiens	1	1.07901852606594	-1.82048511755337
ENSG00000029534	ENSMUSG00000031543	ortholog_one2one	homo_sapiens	1	0.296155097218924	0.414081327717234
ENSG00000029639	ENSMUSG00000036983	ortholog_one2one	homo_sapiens	1	-2.0393544537343	-2.00917524882448
ENSG00000029725	ENSMUSG00000020817	ortholog_one2one	homo_sapiens	1	1.18953415302423	-0.584112543750831
ENSG00000029993	ENSMUSG00000015217	ortholog_one2one	homo_sapiens	1	3.4868389608907	0.372385685814109
ENSG00000030066	ENSMUSG00000051329	ortholog_one2one	homo_sapiens	1	-0.467367524220352	-1.0599882186509
ENSG00000030110	ENSMUSG00000057789	ortholog_one2one	homo_sapiens	1	0.105633644339955	1.16399138586739
ENSG00000030419	ENSMUSG00000025997	ortholog_one2one	homo_sapiens	1	-8.02950524817871	-3.76842026765853
ENSG00000030582	ENSMUSG00000034708	ortholog_one2one	homo_sapiens	1	10.3976199809298	7.11277451158304
ENSG00000031003	ENSMUSG00000036501	ortholog_one2one	homo_sapiens	1	-0.758955736213444	-0.762333592468682
ENSG00000031081	ENSMUSG00000022799	ortholog_one2one	homo_sapiens	1	-5.48729698634634	-1.02174300399483
ENSG00000031691	ENSMUSG00000023919	ortholog_one2one	homo_sapiens	1	-2.34105607704819	-1.09527092845061
ENSG00000031698	ENSMUSG00000068739	ortholog_one2one	homo_sapiens	1	3.53292606061296	2.415169604298
ENSG00000031823	ENSMUSG00000002372	ortholog_one2one	homo_sapiens	1	-0.954677773256944	-2.57591563846535
ENSG00000032219	ENSMUSG00000048118	ortholog_one2one	homo_sapiens	1	-6.28624303286192	-4.8536761481695
ENSG00000032389	ENSMUSG00000036613	ortholog_one2one	homo_sapiens	1	2.21747632357636	0.599905642596316
ENSG00000032444	ENSMUSG00000004565	ortholog_one2one	homo_sapiens	1	6.9453123326086	2.52353299596154
ENSG00000032742	ENSMUSG00000040040	ortholog_one2one	homo_sapiens	1	0.44883399560254	3.04333605563837
ENSG00000033030	ENSMUSG00000029427	ortholog_one2one	homo_sapiens	1	-6.30512183638709	-4.01001247187338
ENSG00000033050	ENSMUSG00000028953	ortholog_one2one	homo_sapiens	1	4.10414142560846	2.94018549688225
ENSG00000033100	ENSMUSG00000038181	ortholog_one2one	homo_sapiens	1	-2.81839493126195	-1.61409483992055
ENSG00000033170	ENSMUSG00000021065	ortholog_one2one	homo_sapiens	1	-0.867793331051955	-0.59114376090339
ENSG00000033178	ENSMUSG00000035898	ortholog_one2one	homo_sapiens	1	1.56928030160602	-0.291086231310695
ENSG00000033327	ENSMUSG00000004508	ortholog_one2one	homo_sapiens	1	-3.59942155399792	-3.40456792319997
ENSG00000033627	ENSMUSG00000019302	ortholog_one2one	homo_sapiens	1	3.47762449190278	2.29551064413428
ENSG00000033800	ENSMUSG00000032405	ortholog_one2one	homo_sapiens	1	-7.69406971401734	-5.97061715017881
ENSG00000033867	ENSMUSG00000021733	ortholog_one2one	homo_sapiens	1	-0.635007813138555	-2.88811356496739
ENSG00000034053	ENSMUSG00000030519	ortholog_one2one	homo_sapiens	1	2.18165218828437	-1.49621908164319
ENSG00000034152	ENSMUSG00000018932	ortholog_one2one	homo_sapiens	1	-1.25791874894628	-1.45721343844204
ENSG00000034533	ENSMUSG00000032567	ortholog_one2one	homo_sapiens	1	-9.33610735495306	-4.90624851237055
ENSG00000034693	ENSMUSG00000019809	ortholog_one2one	homo_sapiens	1	2.59802380566059	-0.586749895193677
ENSG00000034713	ENSMUSG00000031950	ortholog_one2one	homo_sapiens	1	6.29819098570718	5.17274579106603
ENSG00000035115	ENSMUSG00000020669	ortholog_one2one	homo_sapiens	1	0.229522350790238	2.23444393584367
ENSG00000035141	ENSMUSG00000057497	ortholog_one2one	homo_sapiens	1	4.55997151130591	-0.954800650243901
ENSG00000035403	ENSMUSG00000021823	ortholog_one2one	homo_sapiens	1	3.85622056036037	1.64139531070817
ENSG00000035499	ENSMUSG00000021697	ortholog_one2one	homo_sapiens	1	3.29745585963382	-5.64204589990068
ENSG00000035664	ENSMUSG00000032380	ortholog_one2one	homo_sapiens	1	0.0352134165805242	4.44343023541276
ENSG00000035681	ENSMUSG00000028245	ortholog_one2one	homo_sapiens	1	-0.162625267399777	1.46033223605649
ENSG00000035687	ENSMUSG00000015961	ortholog_one2one	homo_sapiens	1	0.467683651859099	0.05409093038695
ENSG00000035862	ENSMUSG00000017466	ortholog_one2one	homo_sapiens	1	5.10659696197416	4.94903811057824
ENSG00000035928	ENSMUSG00000029191	ortholog_one2one	homo_sapiens	1	-0.797316175784753	2.80374660409819
ENSG00000036054	ENSMUSG00000022749	ortholog_one2one	homo_sapiens	1	-1.31258609756811	-0.558558900878073
ENSG00000036257	ENSMUSG00000004364	ortholog_one2one	homo_sapiens	1	-1.81844062101834	-1.69870606811192
ENSG00000036448	ENSMUSG00000031461	ortholog_one2one	homo_sapiens	1	0.275872375634102	2.08012720568702
ENSG00000036530	ENSMUSG00000021259	ortholog_one2one	homo_sapiens	1	-0.967649137250567	6.61700837347889
ENSG00000036549	ENSMUSG00000039068	ortholog_one2one	homo_sapiens	1	-5.25283051836078	-3.18373854423481
ENSG00000036672	ENSMUSG00000032010	ortholog_one2one	homo_sapiens	1	-8.90597242809543	-4.61862562955719
ENSG00000037042	ENSMUSG00000045007	ortholog_one2one	homo_sapiens	1	0.650363937031562	1.67238536545891
ENSG00000037280	ENSMUSG00000020357	ortholog_one2one	homo_sapiens	1	2.23000874401655	-1.03517762807905
ENSG00000037474	ENSMUSG00000021595	ortholog_one2one	homo_sapiens	1	1.00094193822297	2.84959150239227
ENSG00000037637	ENSMUSG00000028920	ortholog_one2one	homo_sapiens	1	-8.53703012262584	-5.6838771371377
ENSG00000037749	ENSMUSG00000020522	ortholog_one2one	homo_sapiens	1	-3.59942391934388	-5.84852551967017
ENSG00000037757	ENSMUSG00000004996	ortholog_one2one	homo_sapiens	1	4.25320349367192	-0.147057105389878
ENSG00000037897	ENSMUSG00000006732	ortholog_one2one	homo_sapiens	1	-3.05466412659516	-0.230226294239083
ENSG00000037965	ENSMUSG00000001657	ortholog_one2one	homo_sapiens	1	-8.44910147330591	-0.469543293475724
ENSG00000038002	ENSMUSG00000031521	ortholog_one2one	homo_sapiens	1	6.48536456703028	5.59011135064612
ENSG00000038210	ENSMUSG00000029186	ortholog_one2one	homo_sapiens	1	3.06261863940785	1.41043698989294
ENSG00000038219	ENSMUSG00000061755	ortholog_one2one	homo_sapiens	1	-2.30543420781398	-1.20809009548623
ENSG00000038274	ENSMUSG00000042032	ortholog_one2one	homo_sapiens	1	-0.0169121094723499	-3.29350498595148
ENSG00000038295	ENSMUSG00000053626	ortholog_one2one	homo_sapiens	1	-0.750441732086361	0.532860850646307
ENSG00000038358	ENSMUSG00000036270	ortholog_one2one	homo_sapiens	1	2.81283664845478	0.543503894680691
ENSG00000038382	ENSMUSG00000022263	ortholog_one2one	homo_sapiens	1	-1.70364700816359	-3.65923605406153
ENSG00000038427	ENSMUSG00000021614	ortholog_one2one	homo_sapiens	1	2.19303782092944	3.31754066327233
ENSG00000038532	ENSMUSG00000068663	ortholog_one2one	homo_sapiens	1	0.351420342827289	1.6499782968297
ENSG00000039068	ENSMUSG00000000303	ortholog_one2one	homo_sapiens	1	5.91848634062038	1.95606335789835
ENSG00000039123	ENSMUSG00000016018	ortholog_one2one	homo_sapiens	1	-0.0269367438334245	-0.792513490191162
ENSG00000039523	ENSMUSG00000038604	ortholog_one2one	homo_sapiens	1	3.42198828012174	-0.841308439395335
ENSG00000039560	ENSMUSG00000022246	ortholog_one2one	homo_sapiens	1	2.49967619852955	-1.58358497396502
ENSG00000039650	ENSMUSG00000002963	ortholog_one2one	homo_sapiens	1	5.28731529861059	-0.328276847111096
ENSG00000040199	ENSMUSG00000031732	ortholog_one2one	homo_sapiens	1	-5.94802639239462	-5.85316514283902
ENSG00000040275	ENSMUSG00000069910	ortholog_one2one	homo_sapiens	1	-0.716064261637562	-4.31908090072284
ENSG00000040341	ENSMUSG00000025920	ortholog_one2one	homo_sapiens	1	2.54752844225536	2.80152543427355
ENSG00000040487	ENSMUSG00000028744	ortholog_one2one	homo_sapiens	1	-2.98060170498188	-3.24877446357929
ENSG00000040531	ENSMUSG00000005949	ortholog_one2one	homo_sapiens	1	-0.792912921095887	-0.78595223207088
